 point             x              y              z          zone  nugget  sill            a_hmax         a_hmin         a_vert        ang1      ang2      ang3
 PPC0557        427200.000    6654800.000        124.142       1   0.0    1.0                  24.000         24.000          5.245   0.0       0.0       0.0
 PPC0558        427200.000    6654825.000        124.833       1   0.0    1.0                  24.000         24.000          5.612   0.0       0.0       0.0
 PPC0559        427200.000    6654850.000        126.318       1   0.0    1.0                  24.000         24.000          5.985   0.0       0.0       0.0
 PPC0560        427200.000    6654875.000        127.382       1   0.0    1.0                  24.000         24.000          5.995   0.0       0.0       0.0
 PPC0561        427200.000    6654900.000        127.775       1   0.0    1.0                  24.000         24.000          5.063   0.0       0.0       0.0
 PPC0562        427200.000    6654925.000        127.558       1   0.0    1.0                  24.000         24.000          4.332   0.0       0.0       0.0
 PPC0563        427200.000    6654950.000        127.109       1   0.0    1.0                  24.000         24.000          3.872   0.0       0.0       0.0
 PPC0564        427200.000    6654975.000        127.099       1   0.0    1.0                  24.000         24.000          4.576   0.0       0.0       0.0
 PPC0565        427200.000    6655000.000        127.123       1   0.0    1.0                  24.000         24.000          5.681   0.0       0.0       0.0
 PPC0566        427200.000    6655025.000        127.751       1   0.0    1.0                  24.000         24.000          5.971   0.0       0.0       0.0
 PPC0567        427200.000    6655050.000        128.106       1   0.0    1.0                  24.000         24.000          6.177   0.0       0.0       0.0
 PPC0568        427200.000    6655075.000        128.519       1   0.0    1.0                  26.485         26.485          6.972   0.0       0.0       0.0
 PPC0569        427225.000    6654725.000        124.239       1   0.0    1.0                  24.000         24.000          6.019   0.0       0.0       0.0
 PPC0570        427225.000    6654750.000        124.026       1   0.0    1.0                  24.000         24.000          5.742   0.0       0.0       0.0
 PPC0571        427225.000    6654775.000        124.101       1   0.0    1.0                  24.000         24.000          5.578   0.0       0.0       0.0
 PPC0572        427225.000    6654800.000        124.632       1   0.0    1.0                  24.000         24.000          5.585   0.0       0.0       0.0
 PPC0573        427225.000    6654825.000        125.629       1   0.0    1.0                  24.000         24.000          5.829   0.0       0.0       0.0
 PPC0574        427225.000    6654850.000        126.975       1   0.0    1.0                  24.000         24.000          5.829   0.0       0.0       0.0
 PPC0575        427225.000    6654875.000        127.506       1   0.0    1.0                  24.000         24.000          5.842   0.0       0.0       0.0
 PPC0576        427225.000    6654900.000        128.087       1   0.0    1.0                  24.000         24.000          4.739   0.0       0.0       0.0
 PPC0577        427225.000    6654925.000        128.094       1   0.0    1.0                  24.000         24.000          3.262   0.0       0.0       0.0
 PPC0578        427225.000    6654950.000        127.505       1   0.0    1.0                  24.000         24.000          3.712   0.0       0.0       0.0
 PPC0579        427225.000    6654975.000        127.286       1   0.0    1.0                  24.000         24.000          4.936   0.0       0.0       0.0
 PPC0580        427225.000    6655000.000        127.366       1   0.0    1.0                  24.000         24.000          5.884   0.0       0.0       0.0
 PPC0581        427225.000    6655025.000        127.919       1   0.0    1.0                  24.000         24.000          6.304   0.0       0.0       0.0
 PPC0582        427225.000    6655050.000        128.611       1   0.0    1.0                  24.000         24.000          6.305   0.0       0.0       0.0
 PPC0583        427225.000    6655075.000        129.044       1   0.0    1.0                  24.000         24.000          6.325   0.0       0.0       0.0
 PPC0584        427225.000    6655100.000        129.742       1   0.0    1.0                  26.485         26.485          6.916   0.0       0.0       0.0
 PPC0585        427250.000    6654725.000        125.194       1   0.0    1.0                  24.000         24.000          5.985   0.0       0.0       0.0
 PPC0586        427250.000    6654750.000        125.110       1   0.0    1.0                  24.000         24.000          6.058   0.0       0.0       0.0
 PPC0587        427250.000    6654775.000        125.182       1   0.0    1.0                  24.000         24.000          5.965   0.0       0.0       0.0
 PPC0588        427250.000    6654800.000        125.708       1   0.0    1.0                  24.000         24.000          6.080   0.0       0.0       0.0
 PPC0589        427250.000    6654825.000        127.103       1   0.0    1.0                  24.000         24.000          5.497   0.0       0.0       0.0
 PPC0590        427250.000    6654850.000        127.409       1   0.0    1.0                  24.000         24.000          6.280   0.0       0.0       0.0
 PPC0591        427250.000    6654875.000        128.444       1   0.0    1.0                  24.000         24.000          5.966   0.0       0.0       0.0
 PPC0592        427250.000    6654900.000        128.406       1   0.0    1.0                  24.000         24.000          4.644   0.0       0.0       0.0
 PPC0593        427250.000    6654925.000        127.752       1   0.0    1.0                  24.000         24.000          3.575   0.0       0.0       0.0
 PPC0594        427250.000    6654950.000        127.652       1   0.0    1.0                  24.000         24.000          3.445   0.0       0.0       0.0
 PPC0595        427250.000    6654975.000        126.826       1   0.0    1.0                  24.000         24.000          4.886   0.0       0.0       0.0
 PPC0596        427250.000    6655000.000        127.153       1   0.0    1.0                  24.000         24.000          5.933   0.0       0.0       0.0
 PPC0597        427250.000    6655025.000        128.036       1   0.0    1.0                  24.000         24.000          6.305   0.0       0.0       0.0
